marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,valor
10,2016,4,6,16,0,0,3,495,0,2,0,0,500,20012
2,2012,6,9,16,0,0,2,325,1,0,1,250,250,13757
1,2016,10,13,8,0,0,2,424,0,2,0,0,1000,15667
0,2020,10,14,8,0,0,3,546,3,0,0,0,500,24713
5,2011,4,6,16,0,0,2,572,3,2,0,1000,250,23711
3,2018,4,4,32,1,6,2,185,0,2,0,0,500,20286
3,2017,10,20,6,0,0,3,186,1,0,1,0,500,11817
10,2021,6,7,16,0,0,2,408,0,2,0,0,500,24311
9,2019,10,15,16,1,6,4,72,1,4,0,0,1000,10358
5,2010,4,8,16,0,0,3,512,3,0,0,2000,250,18255
4,2013,6,11,12,0,0,2,577,1,2,0,250,2000,20311
8,2019,10,16,8,0,0,3,449,0,2,0,0,1000,25595
0,2023,4,5,32,0,0,3,536,1,1,0,0,250,18329
10,2018,6,11,16,0,0,2,569,3,2,0,0,1000,21808
2,2014,6,10,4,0,0,2,68,1,1,1,500,250,6699
0,2018,6,9,16,0,0,4,411,2,2,0,250,0,12121
7,2019,4,6,4,0,0,1,153,2,3,0,500,0,5741
10,2022,8,8,16,0,0,3,598,3,2,0,0,250,19289
4,2016,6,6,8,0,0,3,589,1,2,0,0,2000,16465
2,2023,12,12,8,0,0,2,80,2,3,0,0,250,5960
1,2011,10,14,16,0,0,2,591,1,0,0,1000,250,18274
2,2023,10,17,4,0,0,3,261,2,1,0,0,250,9100
4,2023,8,11,12,1,2,4,83,1,1,0,0,250,7377
0,2022,6,10,12,0,0,2,345,1,0,1,0,250,12782
10,2020,6,10,8,0,0,3,481,1,2,0,0,1000,20101
6,2018,6,10,8,0,0,2,216,1,0,1,0,250,10534
2,2013,2,3,8,0,0,1,118,2,3,0,1000,0,5040
3,2010,10,20,8,0,0,2,526,1,0,0,1000,250,16918
3,2021,4,7,16,1,6,4,45,0,4,0,0,2000,9660
9,2016,8,9,12,1,4,3,50,3,3,0,0,250,9964
0,2020,6,6,8,1,2,4,162,1,4,0,0,250,9010
5,2013,12,15,8,0,0,2,578,0,0,0,1000,250,21197
4,2016,10,11,16,0,0,2,529,1,4,0,0,1000,18429
10,2013,6,9,8,0,0,3,535,3,0,0,2000,250,23124
1,2021,10,17,8,0,0,2,424,3,2,0,0,500,15560
4,2020,10,17,16,1,6,4,45,3,4,0,0,250,9215
3,2011,10,13,32,1,6,3,55,3,2,0,0,250,15039
4,2015,10,11,12,1,4,1,106,0,4,0,0,2000,12719
8,2017,8,12,8,0,0,3,508,0,0,0,0,500,21561
4,2015,4,7,12,1,4,4,76,1,3,0,0,500,9340
6,2011,6,7,16,1,6,2,75,3,0,0,1000,500,16191
7,2011,2,2,12,0,0,2,119,2,1,0,0,1000,4831
4,2021,8,16,12,1,4,4,140,1,3,0,0,1000,8879
5,2014,6,6,16,0,0,3,486,1,0,0,0,500,22120
7,2011,2,4,2,0,0,1,44,2,3,0,1000,0,3994
2,2010,6,9,6,0,0,2,504,1,2,0,500,1000,17442
6,2023,6,12,32,1,12,4,173,3,2,0,0,500,15908
3,2023,6,11,16,1,4,4,122,0,1,0,0,250,11187
9,2017,6,11,8,1,4,2,37,1,2,0,0,1000,8402
1,2022,6,11,8,0,0,2,406,3,2,0,0,250,17968
4,2010,6,6,8,1,2,2,136,1,2,0,1000,500,7851
9,2013,2,3,8,0,0,2,522,1,1,0,1000,125,16662
1,2018,8,16,8,0,0,2,545,3,2,0,0,500,19222
5,2011,4,6,8,0,0,2,468,1,0,0,1000,250,14625
10,2013,8,16,8,0,0,2,552,0,0,0,500,250,20656
0,2015,8,13,2,0,0,3,469,2,1,0,0,250,10704
2,2019,10,14,6,0,0,3,572,1,2,0,0,500,16944
2,2010,2,4,6,0,0,3,556,1,0,1,0,250,16542
4,2022,6,11,2,0,0,2,575,1,3,0,0,250,16469
10,2014,4,8,16,0,0,3,554,1,2,0,2000,250,16602
4,2015,10,18,8,1,2,3,131,1,4,0,0,1000,8887
6,2023,6,10,6,0,0,2,585,1,3,0,0,500,14766
7,2012,4,8,4,0,0,4,140,2,1,0,0,250,4869
6,2021,6,12,16,0,0,2,572,2,1,0,500,0,12188
6,2020,8,9,8,1,2,4,92,1,2,0,0,500,8241
2,2022,6,9,16,0,0,3,494,3,1,1,0,250,14729
2,2014,10,11,2,0,0,3,398,2,4,0,1000,0,12443
6,2011,4,4,2,0,0,2,572,1,4,0,0,250,14304
8,2012,8,14,16,0,0,3,552,3,0,0,500,250,21909
7,2022,10,18,12,0,0,1,208,2,3,0,1000,2000,8593
3,2012,4,8,12,0,0,3,536,1,1,1,0,2000,15562
10,2010,10,10,8,0,0,3,466,1,2,0,500,250,24236
4,2011,2,3,2,0,0,2,568,1,4,0,2000,500,18370
3,2023,4,6,12,0,0,2,59,1,0,1,0,250,10126
3,2019,12,13,8,0,0,3,507,2,1,0,250,0,11021
9,2014,8,9,32,1,6,3,194,3,2,0,500,125,23377
10,2016,12,18,16,0,0,2,481,1,0,0,0,1000,19039
3,2023,12,17,16,0,0,2,586,1,4,0,0,2000,19293
3,2019,6,8,64,0,0,3,578,1,0,1,0,2000,20975
4,2013,4,5,16,0,0,3,598,1,1,0,2000,125,20560
6,2018,6,10,16,1,6,4,154,1,2,0,0,1000,10818
7,2018,10,13,16,0,0,1,184,2,3,0,250,0,6597
2,2017,10,15,6,0,0,2,526,1,1,0,0,2000,19889
9,2011,10,16,12,1,4,3,100,3,1,0,1000,2000,10831
7,2010,2,3,12,0,0,4,257,2,1,0,250,0,7300
3,2019,6,7,16,1,6,4,139,1,0,0,0,2000,17021
10,2016,10,10,16,0,0,2,428,3,0,0,0,1000,16690
4,2015,6,12,12,1,2,1,32,1,2,0,0,2000,8409
4,2013,4,8,12,1,6,1,166,0,4,0,250,2000,11687
0,2016,4,7,4,0,0,2,552,1,1,1,0,500,17472
4,2015,6,9,2,0,0,2,580,1,1,0,0,250,16408
8,2018,6,9,8,0,0,3,459,1,2,0,0,2000,23418
4,2013,12,15,16,1,4,1,129,1,2,0,500,250,10567
7,2021,12,14,2,0,0,1,138,2,3,0,500,0,6085
1,2020,4,7,16,0,0,2,580,3,2,0,0,2000,25680
9,2019,10,18,16,0,0,2,520,1,3,0,0,500,18287
3,2014,4,4,16,0,0,4,287,2,1,0,500,0,7298
5,2015,12,19,16,0,0,3,463,0,0,0,0,1000,18149
0,2014,6,9,12,0,0,4,496,2,1,0,0,250,10305
7,2014,8,11,16,0,0,3,222,2,3,0,0,1000,7518
6,2012,10,20,12,1,6,4,113,0,1,0,1000,250,11113
5,2016,12,22,8,0,0,3,478,1,2,0,0,250,21302
0,2017,6,8,8,1,2,1,38,1,1,0,0,2000,7068
10,2021,10,13,16,0,0,3,409,0,0,0,0,1000,18816
5,2011,10,10,16,0,0,3,557,1,2,0,1000,250,24757
3,2015,10,10,8,0,0,2,596,1,1,1,0,250,26047
9,2010,6,7,4,0,0,3,309,2,3,0,250,0,8265
6,2016,4,8,16,0,0,3,538,0,0,0,0,250,16218
1,2012,4,8,16,0,0,3,512,3,0,0,250,250,15551
10,2022,8,9,16,0,0,3,455,1,0,0,0,500,17468
4,2023,10,18,6,0,0,3,502,1,2,0,0,1000,15536
6,2019,4,6,12,0,0,2,212,1,0,1,0,1000,13143
3,2016,4,5,8,0,0,2,551,1,4,0,0,250,16088
1,2015,10,19,16,0,0,3,542,3,2,0,0,250,20733
4,2018,6,12,4,0,0,3,556,1,2,0,0,250,19857
8,2010,12,12,32,1,6,2,66,0,2,0,250,250,19678
6,2019,8,11,6,0,0,2,197,2,3,0,1000,0,6331
7,2022,4,5,4,0,0,3,186,2,1,0,0,1000,6022
0,2013,4,5,12,0,0,2,575,1,1,0,0,1000,20572
2,2016,6,8,12,0,0,2,568,2,1,0,500,0,13810
1,2011,12,18,16,0,0,3,537,1,2,0,250,250,21048
1,2019,10,11,8,0,0,2,535,1,0,0,0,1000,16985
6,2013,10,17,32,1,6,1,51,1,2,0,250,2000,21967
10,2019,4,5,8,0,0,2,500,3,0,0,0,250,18356
9,2021,6,10,32,1,6,4,146,3,0,0,0,2000,17805
7,2022,12,24,8,0,0,4,293,2,3,0,500,250,9039
7,2018,6,10,4,0,0,1,278,2,3,0,500,0,7730
3,2014,4,5,12,1,2,4,155,1,4,0,500,2000,9333
9,2022,10,17,16,1,8,4,50,1,4,0,0,1000,9638
8,2019,8,12,16,0,0,2,414,1,2,0,0,2000,21532
6,2010,6,8,12,1,4,3,86,1,3,0,250,250,7439
7,2023,12,14,4,0,0,4,152,2,1,0,0,500,6509
1,2012,4,7,16,0,0,3,545,0,2,0,250,250,16886
5,2019,10,18,16,0,0,2,523,1,2,0,0,500,20972
7,2017,4,6,16,0,0,4,140,2,1,0,0,250,5986
9,2012,2,2,8,1,2,4,44,1,2,0,1000,2000,7738
2,2016,6,11,8,0,0,3,581,1,1,1,0,250,24710
5,2011,10,19,16,0,0,3,579,0,2,0,1000,250,24518
9,2015,6,8,32,1,6,3,186,1,0,0,0,1000,17659
2,2021,6,9,16,0,0,2,448,3,2,0,0,250,20287
0,2016,8,15,6,0,0,2,567,1,0,1,0,250,19252
4,2011,6,8,12,1,4,4,62,1,3,0,250,1000,8968
0,2010,6,7,16,0,0,2,499,3,0,0,2000,250,22097
4,2011,2,4,8,1,4,1,91,1,1,0,1000,250,7526
2,2023,6,7,16,0,0,2,75,2,3,0,250,2000,5963
4,2014,10,17,2,0,0,3,516,1,4,0,2000,500,15670
3,2014,6,7,4,0,0,2,327,2,3,0,500,0,7708
9,2021,8,15,2,0,0,3,52,1,1,1,0,500,9632
5,2011,12,19,16,0,0,2,408,3,0,0,500,250,14714
9,2012,10,12,16,1,6,4,74,0,0,0,250,2000,20032
6,2011,6,12,4,0,0,2,566,1,4,0,250,1000,19006
3,2021,10,15,8,0,0,3,489,0,1,1,0,1000,23191
9,2022,10,11,16,1,12,4,87,1,2,0,0,250,19760
5,2017,10,16,16,0,0,3,553,3,0,0,0,1000,26494
10,2018,12,19,16,0,0,3,471,3,2,0,0,2000,19035
10,2013,12,22,16,0,0,2,456,3,2,0,500,250,22069
2,2010,8,11,8,0,0,2,444,0,0,1,500,250,21578
3,2017,4,4,4,0,0,3,383,1,1,1,0,500,12256
0,2014,10,11,6,0,0,3,206,1,1,1,500,250,10234
9,2015,10,17,16,0,0,3,454,0,0,0,0,1000,19733
7,2020,4,5,2,0,0,4,295,2,1,0,500,0,6706
6,2016,8,13,16,0,0,3,496,1,2,0,0,250,17985
5,2012,12,19,16,0,0,2,528,3,2,0,250,250,19201
1,2014,12,12,8,0,0,2,443,3,2,0,0,500,17636
1,2010,10,12,16,0,0,2,465,3,0,0,1000,250,22303
9,2016,8,11,4,0,0,2,523,1,1,0,0,2000,20623
4,2019,12,14,12,1,6,4,140,0,3,0,0,2000,11775
4,2021,4,6,16,1,6,4,119,1,2,0,0,500,10731
7,2022,6,8,6,0,0,2,186,2,3,0,0,500,5647
2,2022,10,12,32,0,0,1,546,2,3,0,1000,1000,12837
4,2015,6,11,12,1,6,1,177,1,4,0,0,250,11514
9,2019,4,7,2,0,0,3,201,2,3,0,0,250,5174
6,2013,10,17,16,0,0,2,518,3,0,0,250,250,15952
4,2019,8,16,12,1,4,4,37,3,3,0,0,250,9839
3,2022,8,10,2,0,0,1,131,2,3,0,0,1000,5389
3,2020,12,15,12,1,4,4,41,1,1,0,0,250,10337
10,2023,6,7,8,0,0,2,546,1,0,0,0,250,16531
5,2012,6,6,16,0,0,3,456,1,2,0,0,2000,14810
10,2014,6,7,8,0,0,2,477,1,2,0,0,250,22689
10,2016,4,5,8,0,0,3,574,3,0,0,0,250,22241
3,2023,10,11,32,0,0,2,294,2,2,0,0,250,10381
1,2023,12,20,8,0,0,2,457,0,0,0,0,250,24990
10,2018,4,8,8,0,0,2,557,1,2,0,0,500,15668
3,2020,4,6,16,1,6,4,97,1,2,0,0,500,18384
0,2012,2,4,16,0,0,3,544,1,2,0,500,1000,18360
6,2023,12,22,4,0,0,4,137,2,3,0,0,500,7281
8,2014,6,11,16,0,0,3,545,3,2,0,2000,250,24694
1,2017,10,16,16,0,0,2,424,1,0,0,0,500,17452
7,2013,6,11,12,0,0,3,144,2,3,0,2000,0,5633
1,2012,8,15,8,0,0,2,598,3,0,0,0,500,17405
2,2022,8,11,32,0,0,1,171,2,2,0,0,2000,10557
2,2013,2,2,16,0,0,2,264,2,1,0,1000,0,6701
2,2013,6,6,6,0,0,2,451,2,1,0,250,0,12262
2,2019,4,4,32,0,0,4,388,2,3,0,500,0,8853
9,2020,8,14,16,0,0,2,383,2,3,0,500,0,12094
3,2020,4,5,6,0,0,2,596,1,4,0,0,1000,16628
3,2019,6,8,8,0,0,2,227,2,3,0,1000,0,6508
0,2020,6,9,64,0,0,2,462,2,4,0,2000,0,14457
3,2013,4,7,6,0,0,2,341,1,0,1,500,250,13295
5,2010,4,5,16,0,0,3,419,3,2,0,2000,250,15696
4,2023,8,15,8,1,4,4,50,1,2,0,0,2000,7652
5,2015,12,15,16,0,0,3,417,3,2,0,0,2000,20027
9,2011,4,7,8,1,4,3,171,1,1,0,250,2000,8743
3,2013,6,12,8,1,4,1,92,1,4,0,250,500,8102
6,2019,8,10,2,0,0,2,478,1,1,1,0,2000,14799
8,2022,12,21,32,1,8,4,138,1,0,0,0,1000,20548
8,2014,8,14,16,0,0,2,528,3,0,0,1000,250,17364
4,2022,10,12,6,0,0,2,595,1,2,0,0,250,15971
10,2011,4,6,8,0,0,3,558,3,0,0,500,250,17230
4,2012,12,15,16,1,6,3,195,3,1,0,0,250,12750
2,2010,12,23,8,0,0,3,467,3,0,0,1000,250,21080
4,2015,12,21,12,1,4,4,115,3,2,0,0,250,11548
3,2015,12,12,32,1,6,1,186,3,2,0,0,500,19789
2,2010,2,3,16,0,0,3,376,2,3,0,2000,0,8321
5,2012,10,11,16,0,0,2,454,1,2,0,2000,250,19953
10,2010,10,11,8,0,0,2,582,1,2,0,500,250,26018
1,2011,8,8,8,0,0,3,516,3,2,0,0,500,19251
9,2014,10,18,12,1,6,3,176,0,3,0,2000,250,12224
2,2014,10,17,4,0,0,3,380,1,0,1,250,250,16210
8,2017,10,12,8,0,0,2,470,0,2,0,0,250,17018
8,2011,8,8,32,1,6,2,67,1,0,0,1000,250,20759
4,2010,4,4,12,1,4,4,173,1,4,0,0,250,7695
0,2011,6,12,12,1,2,4,139,1,2,0,0,500,8239
2,2023,6,9,16,0,0,1,577,2,3,0,0,1000,13942
8,2010,10,15,16,1,6,4,180,1,2,0,250,500,20963
6,2021,12,14,16,0,0,3,527,3,2,0,0,1000,17069
8,2018,12,17,8,0,0,3,584,0,2,0,0,500,27086
1,2023,8,15,8,0,0,2,555,1,0,0,0,250,17411
6,2017,4,5,2,0,0,3,392,2,1,0,500,0,9467
1,2022,8,13,16,0,0,2,501,3,2,0,0,2000,26319
6,2010,2,4,2,0,0,1,197,2,4,0,2000,0,8634
10,2021,10,17,8,0,0,2,594,1,0,0,0,500,21193
4,2019,12,17,16,1,6,4,128,1,2,0,0,250,11473
5,2013,4,5,16,0,0,3,582,0,2,0,250,250,16796
5,2014,6,10,8,0,0,3,589,3,0,0,1000,250,26375
0,2010,8,9,16,1,6,3,51,0,3,0,250,250,9615
3,2012,10,12,16,1,6,4,187,0,3,0,2000,500,12533
8,2022,12,19,16,1,6,4,117,0,0,0,0,1000,15682
2,2010,2,3,16,0,0,2,531,1,4,0,0,2000,17432
2,2019,8,10,64,0,0,1,436,2,3,0,1000,0,11359
2,2020,4,8,16,0,0,2,597,3,2,0,0,500,23096
3,2012,2,3,2,0,0,3,510,1,2,0,2000,500,17378
0,2010,6,11,12,0,0,3,334,2,1,0,250,0,8559
5,2017,12,22,16,0,0,3,406,3,2,0,0,2000,19930
7,2014,8,12,32,0,0,2,246,2,3,0,0,250,7861
8,2010,4,4,32,1,6,4,117,3,2,0,250,1000,21844
9,2023,10,19,32,1,8,4,157,1,0,0,0,500,24127
3,2021,12,17,8,0,0,3,504,3,2,0,0,250,25074
7,2010,4,7,12,0,0,2,203,2,3,0,1000,0,6590
8,2020,6,8,16,0,0,2,481,0,2,0,0,250,21060
6,2013,6,8,8,0,0,3,538,1,4,0,500,1000,19885
6,2014,4,4,32,0,0,2,598,1,1,1,0,250,16909
4,2022,4,6,16,0,0,3,571,1,1,0,0,250,18123
5,2011,6,12,16,0,0,2,548,0,2,0,2000,250,20330
10,2019,8,14,16,0,0,3,421,1,0,0,0,250,20812
5,2021,8,14,16,0,0,3,442,1,2,0,0,1000,17244
6,2013,4,8,16,0,0,2,53,1,0,1,500,250,8463
9,2021,10,11,16,1,6,4,170,3,0,0,0,2000,15024
0,2022,4,5,64,0,0,2,321,1,1,1,0,250,12947
6,2020,6,10,2,0,0,3,571,2,3,0,1000,0,11007
2,2011,4,6,4,0,0,3,343,1,1,1,250,250,10803
1,2022,6,8,8,0,0,2,464,3,0,0,0,1000,16340
6,2020,10,20,16,0,0,2,586,0,2,0,0,250,19367
0,2021,10,20,4,0,0,3,175,1,1,1,0,1000,11865
6,2021,8,14,6,0,0,2,588,1,4,0,0,250,19177
10,2016,8,14,8,0,0,3,502,3,0,0,0,250,16724
7,2021,10,16,2,0,0,4,38,2,1,0,250,0,3768
4,2019,10,11,12,1,4,4,166,1,4,0,0,500,12098
7,2022,12,15,64,0,0,3,224,2,1,0,0,500,8831
9,2019,8,16,16,0,0,2,520,3,2,0,0,1000,17003
0,2018,8,12,16,1,6,2,153,3,3,0,0,1000,11453
1,2021,12,23,16,0,0,2,468,0,2,0,0,250,15842
10,2017,8,12,8,0,0,3,541,3,2,0,0,2000,26024
3,2016,4,8,4,0,0,3,421,1,0,1,0,1000,14019
6,2017,6,11,16,1,4,3,125,1,1,0,0,500,10440
9,2020,4,4,32,1,6,4,115,1,0,0,0,250,15883
8,2021,4,7,32,1,6,4,183,3,0,0,0,1000,16415
2,2014,6,7,8,0,0,3,150,2,1,0,1000,0,5868
10,2011,6,9,16,0,0,3,596,3,2,0,250,250,25495
6,2021,8,12,32,0,0,2,178,1,1,1,0,2000,11983
3,2012,4,5,4,0,0,2,403,2,1,0,500,0,8967
2,2015,4,8,2,0,0,2,505,1,0,1,0,1000,17169
0,2011,2,4,12,0,0,3,350,1,0,1,500,250,14817
7,2017,6,9,16,0,0,1,290,2,1,0,1000,0,7625
3,2012,2,2,2,0,0,2,485,1,0,1,1000,250,16972
6,2018,4,4,64,0,0,2,420,2,1,0,0,1000,12090
4,2011,6,8,4,0,0,3,518,1,2,0,2000,125,19052
4,2012,4,4,8,1,2,3,35,1,2,0,2000,125,6253
6,2023,4,6,8,0,0,3,493,1,2,0,0,250,15476
6,2020,6,8,16,0,0,2,315,2,1,0,500,0,8257
5,2016,8,16,16,0,0,2,559,1,0,0,0,2000,24530
7,2020,8,14,8,0,0,4,73,2,3,0,250,0,4473
5,2021,12,17,16,0,0,2,422,3,0,0,0,2000,16869
4,2016,8,12,2,0,0,3,564,1,1,0,0,500,15350
7,2021,4,8,64,0,0,1,218,2,1,0,1000,0,8119
3,2017,6,6,16,0,0,3,413,0,1,1,0,250,17976
3,2014,4,6,16,1,6,4,168,3,2,0,2000,2000,15096
1,2012,4,6,8,0,0,3,495,0,0,0,250,250,18047
8,2022,12,12,16,0,0,3,568,1,2,0,0,1000,22947
10,2010,12,24,8,0,0,3,466,0,2,0,500,250,24268
4,2016,10,18,16,1,6,3,45,0,1,0,0,500,11318
10,2019,4,4,16,0,0,2,444,3,2,0,0,2000,19368
1,2015,6,10,16,0,0,3,566,3,0,0,0,250,25722
10,2023,8,13,8,0,0,3,525,1,2,0,0,250,15443
1,2013,12,14,8,0,0,2,591,0,2,0,1000,250,17189
0,2021,8,15,12,0,0,2,158,1,0,1,0,1000,12375
0,2014,4,6,6,0,0,2,426,2,1,0,500,0,9971
0,2014,4,8,4,0,0,3,330,1,1,1,2000,250,14194
7,2014,8,13,6,0,0,4,299,2,3,0,0,250,7887
9,2019,8,8,32,0,0,2,142,1,0,1,0,250,10075
5,2012,6,10,8,0,0,2,580,0,0,0,2000,250,25042
4,2023,6,11,12,1,8,4,184,3,2,0,0,500,11964
5,2016,12,24,16,0,0,2,418,3,2,0,0,2000,15758
5,2021,8,13,8,0,0,2,453,0,0,0,0,1000,18028
1,2012,12,17,16,0,0,3,540,3,0,0,2000,250,22119
9,2017,10,11,4,0,0,3,37,1,1,1,0,1000,7014
7,2015,10,12,2,0,0,1,128,2,1,0,1000,0,5851
1,2019,10,16,8,0,0,2,542,3,2,0,0,2000,24699
9,2023,4,4,4,0,0,3,417,1,0,1,0,250,13447
8,2011,12,14,32,1,6,2,190,1,2,0,2000,2000,24455
7,2010,6,12,6,0,0,1,58,2,1,0,2000,0,4084
6,2020,4,6,32,1,6,4,35,1,2,0,0,2000,15947
10,2013,12,24,8,0,0,3,541,0,2,0,250,250,21594
8,2013,10,10,8,0,0,2,495,3,0,0,2000,250,23502
4,2013,4,6,12,0,0,2,574,1,3,0,0,2000,16803
6,2013,6,8,32,1,6,1,125,1,0,0,2000,1000,17160
5,2012,10,16,8,0,0,2,537,0,0,0,500,250,23848
0,2017,4,5,12,0,0,3,542,1,4,0,0,250,17550
8,2013,6,9,16,0,0,2,529,0,2,0,1000,250,17641
10,2016,12,19,8,0,0,2,505,0,0,0,0,250,23254
5,2015,4,4,16,0,0,2,471,0,0,0,0,500,22883
6,2022,6,11,16,0,0,1,135,2,3,0,500,125,5733
10,2012,8,8,16,0,0,2,405,0,2,0,1000,250,22411
9,2021,10,15,12,0,0,4,593,2,1,0,500,0,14495
9,2012,4,8,4,0,0,3,91,2,1,0,500,0,5294
1,2010,6,8,8,0,0,3,479,3,0,0,250,250,17347
1,2022,4,7,8,0,0,2,465,3,2,0,0,500,14848
6,2012,4,7,12,0,0,1,568,2,3,0,2000,0,11516
9,2016,10,17,16,0,0,1,146,2,3,0,250,0,6409
10,2016,4,8,8,0,0,2,586,3,0,0,0,250,24954
4,2023,6,8,8,1,2,4,178,1,4,0,0,1000,8849
10,2017,8,13,16,0,0,3,545,3,0,0,0,500,22065
10,2012,4,7,16,0,0,3,563,3,2,0,2000,250,18953
10,2023,6,9,8,0,0,2,553,1,0,0,0,1000,24105
7,2019,8,15,64,0,0,2,56,2,1,0,500,0,5478
5,2017,10,19,16,0,0,2,533,1,0,0,0,500,25338
6,2018,4,4,2,0,0,3,216,1,0,1,0,1000,10581
2,2014,4,5,2,0,0,2,221,1,0,1,1000,250,12060
9,2010,4,5,8,0,0,3,314,2,3,0,250,0,9995
2,2022,4,5,6,0,0,4,220,2,1,0,250,500,7250
7,2015,8,10,4,0,0,1,139,2,1,0,250,0,5200
3,2012,6,9,12,1,6,1,141,1,3,0,0,250,11001
6,2010,6,6,8,0,0,3,423,0,2,0,0,250,24089
10,2019,10,13,8,0,0,2,497,1,0,0,0,2000,18665
3,2010,6,6,12,1,6,3,148,3,4,0,500,250,11185
10,2019,8,15,8,0,0,2,469,1,0,0,0,2000,24916
8,2022,8,15,16,0,0,2,509,0,0,0,0,250,18517
7,2021,4,5,8,0,0,4,251,2,3,0,0,250,6891
7,2013,2,2,8,0,0,2,136,2,3,0,2000,0,5249
3,2016,4,8,16,1,6,1,92,3,0,0,0,250,11997
0,2020,10,11,4,0,0,3,455,2,3,0,250,0,10560
8,2016,8,12,16,1,6,2,126,3,2,0,0,2000,22785
7,2014,10,13,2,0,0,2,285,2,3,0,500,0,7162
0,2018,8,9,6,0,0,3,557,1,3,0,0,250,15523
10,2021,10,17,8,0,0,2,516,3,0,0,0,500,25977
10,2012,12,22,16,0,0,3,488,3,2,0,2000,250,16892
4,2018,10,15,16,1,6,1,198,0,1,0,0,250,13137
7,2015,8,10,4,0,0,2,67,2,1,0,0,1000,5154
8,2012,8,15,32,1,6,2,183,3,0,0,250,2000,18883
5,2017,12,23,8,0,0,3,419,0,2,0,0,1000,19353
3,2017,4,6,8,1,2,3,62,1,4,0,0,1000,7378
3,2022,8,8,8,1,2,4,161,1,1,0,0,250,8444
10,2022,8,13,8,0,0,2,521,3,0,0,0,250,22730
6,2013,10,14,16,0,0,3,464,1,2,0,1000,250,16603
6,2023,6,6,12,1,2,4,80,1,3,0,0,2000,7067
1,2020,6,10,8,0,0,2,450,0,2,0,0,1000,18816
4,2017,6,8,8,1,4,3,90,1,4,0,0,2000,9130
8,2013,6,6,16,1,6,1,103,0,0,0,1000,1000,22412
1,2022,6,12,8,0,0,2,563,1,0,0,0,500,23873
7,2017,8,14,16,0,0,2,193,2,1,0,250,0,6551
9,2016,8,12,6,0,0,2,422,1,1,1,0,250,14583
3,2011,10,19,8,0,0,2,581,0,0,1,1000,250,20139
2,2014,4,7,32,0,0,4,274,2,2,0,0,250,10570
6,2022,12,24,8,0,0,2,581,2,1,0,0,250,15348
3,2019,4,6,64,0,0,3,353,2,1,0,250,0,11655
8,2016,10,16,16,0,0,3,441,0,2,0,0,500,16073
4,2011,4,6,6,0,0,3,508,1,3,0,250,125,18760
8,2010,12,17,16,0,0,2,467,0,0,0,1000,250,24289
5,2022,6,7,16,0,0,3,595,3,0,0,0,250,19281
6,2020,10,15,16,1,6,4,150,0,3,0,0,250,11857
10,2019,10,17,16,0,0,3,499,0,2,0,0,2000,17241
6,2018,6,9,8,0,0,2,575,1,0,0,0,500,17816
3,2010,6,11,16,0,0,2,500,1,0,1,2000,250,24091
1,2018,4,6,16,0,0,2,489,3,2,0,0,2000,22038
2,2018,6,7,16,0,0,2,84,2,1,0,0,250,4719
9,2023,8,14,8,0,0,2,443,1,1,1,0,1000,15075
2,2021,12,22,8,0,0,3,358,1,1,1,0,500,13587
9,2010,6,12,6,0,0,3,548,1,1,0,2000,1000,19566
2,2015,10,19,32,0,0,2,205,2,4,0,1000,0,8833
4,2021,12,18,16,1,6,4,62,1,3,0,0,2000,10091
3,2023,8,10,12,0,0,2,234,2,3,0,0,1000,8842
0,2020,4,8,32,1,6,4,160,1,0,0,0,250,15566
4,2017,8,12,16,0,0,3,524,1,1,0,0,250,19143
2,2012,6,11,8,0,0,4,293,2,4,0,500,0,9499
10,2011,4,6,16,0,0,3,446,1,2,0,2000,250,19016
0,2013,6,9,16,0,0,3,85,1,1,1,2000,250,8355
9,2019,4,7,16,1,6,4,155,1,1,0,0,2000,11450
0,2023,10,13,16,0,0,2,501,2,1,0,250,125,11245
8,2014,4,4,16,0,0,3,416,0,0,0,2000,250,17539
6,2018,8,10,8,1,4,3,148,1,2,0,0,2000,9235
5,2013,12,19,8,0,0,3,559,0,2,0,500,250,19196
6,2020,12,22,4,0,0,2,97,2,3,0,500,0,5447
3,2023,10,14,32,0,0,2,145,2,1,0,0,2000,7683
9,2018,8,11,16,1,6,1,151,1,2,0,0,250,22814
8,2022,12,21,16,1,6,4,84,1,2,0,0,2000,17865
9,2016,8,9,32,0,0,3,477,2,3,0,250,0,12270
1,2014,10,16,16,0,0,2,577,3,0,0,500,250,22197
10,2020,4,8,16,0,0,2,450,1,0,0,0,1000,16097
4,2019,12,19,2,0,0,2,517,1,3,0,0,500,17742
4,2020,8,12,2,0,0,3,589,1,1,0,0,250,15198
8,2010,6,9,8,0,0,2,567,0,0,0,0,500,25114
1,2023,4,7,16,0,0,2,540,3,0,0,0,500,24946
0,2019,10,17,12,1,6,4,142,1,2,0,0,1000,12306
4,2019,12,16,12,1,6,4,42,1,2,0,0,2000,11461
6,2013,6,9,2,0,0,1,375,2,1,0,250,0,8662
5,2022,4,8,16,0,0,2,532,0,0,0,0,500,18511
1,2020,6,8,8,0,0,2,573,1,0,0,0,2000,24932
